Provincia,Partido,Localidad,Link indec,Velocidad_mbps,Accesos
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,2,45.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,3,21.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,3,1186.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,4,2510.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,6,128.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,8,2314.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,10,162.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,15,1162.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,16,103.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,25,1689.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,30,6.0
CHUBUT,FUTALEUFÚ,LOS CIPRESES,26035050,0,1.0
CHUBUT,FUTALEUFÚ,LOS CIPRESES,26035050,1,1.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,0,1.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,0,1.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,0,12.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,3,42.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,3,103.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,4,503.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,6,181.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,8,363.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,10,52.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,15,258.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,16,38.0
CHUBUT,GAIMAN,28 DE JULIO,26042040,0,1.0
CHUBUT,GAIMAN,28 DE JULIO,26042040,10,12.0
CHUBUT,GAIMAN,28 DE JULIO,26042040,50,1.0
CHUBUT,GAIMAN,DOLAVON,26042020,0,50.0
CHUBUT,GAIMAN,DOLAVON,26042020,0,1.0
CHUBUT,GAIMAN,DOLAVON,26042020,10,55.0
CHUBUT,GAIMAN,DOLAVON,26042020,50,283.0
CHUBUT,GAIMAN,DOLAVON,26042020,100,3.0
CHUBUT,GAIMAN,GAIMAN,26042030,0,100.0
CHUBUT,GAIMAN,GAIMAN,26042030,0,2.0
CHUBUT,GAIMAN,GAIMAN,26042030,0,9.0
CHUBUT,GAIMAN,GAIMAN,26042030,3,51.0
CHUBUT,GAIMAN,GAIMAN,26042030,8,74.0
CHUBUT,GAIMAN,GAIMAN,26042030,10,90.0
CHUBUT,GAIMAN,GAIMAN,26042030,15,159.0
CHUBUT,GAIMAN,GAIMAN,26042030,30,207.0
CHUBUT,GAIMAN,GAIMAN,26042030,50,469.0
CHUBUT,GAIMAN,GAIMAN,26042030,100,5.0
CHUBUT,GAIMAN,OTROS,Sin Datos,0,14.0
CHUBUT,GASTRE,BLANCUNTRE,26049010,0,1.0
CHUBUT,GASTRE,EL ESCORIAL,26049020,0,1.0
CHUBUT,GASTRE,GASTRE,26049030,3,147.0
CHUBUT,GASTRE,LAGUNITA SALADA,26049040,0,1.0
CHUBUT,GASTRE,LAGUNITA SALADA,26049040,3,38.0
CHUBUT,GASTRE,YALA LAUBAT,26049050,0,1.0
CHUBUT,LANGUIÑEO,ALDEA EPULEF,26056010,0,1.0
CHUBUT,LANGUIÑEO,ALDEA EPULEF,26056010,3,8.0
CHUBUT,LANGUIÑEO,CARRENLEUFÚ,26056020,0,1.0
CHUBUT,LANGUIÑEO,CARRENLEUFÚ,26056020,2,1.0
CHUBUT,LANGUIÑEO,COLAN CONHUE,26056030,0,1.0
CHUBUT,LANGUIÑEO,COLAN CONHUE,26056030,3,8.0
CHUBUT,LANGUIÑEO,PASO DEL SAPO,26056040,0,1.0
CHUBUT,LANGUIÑEO,PASO DEL SAPO,26056040,3,88.0
CHUBUT,LANGUIÑEO,TECKA,26056050,0,1.0
CHUBUT,MÁRTIRES,EL MIRASOL,26063010,0,1.0
CHUBUT,MÁRTIRES,LAS PLUMAS,26063020,0,1.0
CHUBUT,OTROS,OTROS,Sin Datos,0,820.0
CHUBUT,PASO DE INDIOS,CERRO CÓNDOR,26070010,0,1.0
CHUBUT,PASO DE INDIOS,CERRO CÓNDOR,26070010,30,1.0
CHUBUT,PASO DE INDIOS,LOS ALTARES,26070020,0,1.0
CHUBUT,PASO DE INDIOS,LOS ALTARES,26070020,10,1.0
CHUBUT,PASO DE INDIOS,PASO DE INDIOS,26070030,0,1.0
CHUBUT,RAWSON,PLAYA MAGAGNA,26077010,3,3.0
CHUBUT,RAWSON,PLAYA MAGAGNA,26077010,5,1700.0
CHUBUT,RAWSON,PLAYA MAGAGNA,26077010,10,101.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,0,47.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,0,2.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,1,7.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,2,5.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,3,88.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,3,107.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,4,27.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,6,258.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,8,202.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,10,107.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,15,378.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,25,1.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,30,42.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,50,133.0
CHUBUT,RAWSON,RAWSON,26077030,0,4069.0
CHUBUT,RAWSON,RAWSON,26077030,0,1.0
CHUBUT,RAWSON,RAWSON,26077030,0,25.0
CHUBUT,RAWSON,RAWSON,26077030,3,308.0
CHUBUT,RAWSON,RAWSON,26077030,3,566.0
CHUBUT,RAWSON,RAWSON,26077030,6,50.0
CHUBUT,RAWSON,RAWSON,26077030,8,682.0
CHUBUT,RAWSON,RAWSON,26077030,10,1360.0
CHUBUT,RAWSON,RAWSON,26077030,11,1.0
CHUBUT,RAWSON,RAWSON,26077030,12,5.0
CHUBUT,RAWSON,RAWSON,26077030,15,747.0
CHUBUT,RAWSON,RAWSON,26077030,20,125.0
CHUBUT,RAWSON,RAWSON,26077030,25,2.0
CHUBUT,RAWSON,RAWSON,26077030,30,939.0
CHUBUT,RAWSON,RAWSON,26077030,50,3411.0
CHUBUT,RAWSON,TRELEW,26077040,0,491.0
CHUBUT,RAWSON,TRELEW,26077040,0,3.0
CHUBUT,RAWSON,TRELEW,26077040,0,1.0
CHUBUT,RAWSON,TRELEW,26077040,0,1.0
CHUBUT,RAWSON,TRELEW,26077040,0,120.0
CHUBUT,RAWSON,TRELEW,26077040,1,20.0
CHUBUT,RAWSON,TRELEW,26077040,2,472.0
CHUBUT,RAWSON,TRELEW,26077040,3,25.0
CHUBUT,RAWSON,TRELEW,26077040,3,2767.0
CHUBUT,RAWSON,TRELEW,26077040,4,72.0
CHUBUT,RAWSON,TRELEW,26077040,5,4.0
CHUBUT,RAWSON,TRELEW,26077040,6,162.0
CHUBUT,RAWSON,TRELEW,26077040,8,2311.0
CHUBUT,RAWSON,TRELEW,26077040,10,7914.0
CHUBUT,RAWSON,TRELEW,26077040,12,157.0
CHUBUT,RAWSON,TRELEW,26077040,15,2203.0
CHUBUT,RAWSON,TRELEW,26077040,20,4130.0
CHUBUT,RAWSON,TRELEW,26077040,24,88.0
CHUBUT,RAWSON,TRELEW,26077040,25,17.0
CHUBUT,RAWSON,TRELEW,26077040,30,2091.0
CHUBUT,RAWSON,TRELEW,26077040,48,190.0
CHUBUT,RAWSON,TRELEW,26077040,50,10776.0
CHUBUT,RAWSON,TRELEW,26077040,100,175.0
CHUBUT,RAWSON,TRELEW,26077040,300,27.0
CHUBUT,RAWSON,TRELEW,26077040,1000,1.0
CHUBUT,RÍO SENGUER,ALDEA APELEG,26084010,0,1.0
CHUBUT,RÍO SENGUER,ALDEA APELEG,26084010,1,1.0
CHUBUT,RÍO SENGUER,ALDEA BELEIRO,26084020,0,1.0
CHUBUT,RÍO SENGUER,ALTO RÍO SENGUER,26084030,0,2.0
CHUBUT,RÍO SENGUER,ALTO RÍO SENGUER,26084030,0,1.0
CHUBUT,RÍO SENGUER,ALTO RÍO SENGUER,26084030,1,1.0
CHUBUT,RÍO SENGUER,DOCTOR RICARDO ROJAS,26084040,0,1.0
CHUBUT,RÍO SENGUER,FACUNDO,26084050,0,1.0
CHUBUT,RÍO SENGUER,FACUNDO,26084050,0,1.0
CHUBUT,RÍO SENGUER,FACUNDO,26084050,5,40.0
CHUBUT,RÍO SENGUER,LAGO BLANCO,26084060,0,1.0
CHUBUT,RÍO SENGUER,RÍO MAYO,26084070,0,219.0
CHUBUT,RÍO SENGUER,RÍO MAYO,26084070,0,1.0
CHUBUT,RÍO SENGUER,RÍO MAYO,26084070,1,1.0
CHUBUT,RÍO SENGUER,RÍO MAYO,26084070,2,366.0
CHUBUT,RÍO SENGUER,RÍO MAYO,26084070,10,180.0
CHUBUT,SARMIENTO,BUEN PASTO,26091010,0,1.0
CHUBUT,SARMIENTO,SARMIENTO,26091020,0,26.0
CHUBUT,SARMIENTO,SARMIENTO,26091020,0,1.0
CHUBUT,SARMIENTO,SARMIENTO,26091020,1,11.0
CHUBUT,SARMIENTO,SARMIENTO,26091020,2,16.0
CHUBUT,SARMIENTO,SARMIENTO,26091020,3,131.0
CHUBUT,SARMIENTO,SARMIENTO,26091020,6,2586.0
CHUBUT,SARMIENTO,SARMIENTO,26091020,10,374.0
CHUBUT,SARMIENTO,SARMIENTO,26091020,20,2.0
CHUBUT,SARMIENTO,SARMIENTO,26091020,50,1.0
CHUBUT,TEHUELCHES,JOSÉ DE SAN MARTÍN,26098030,0,1.0
CHUBUT,TEHUELCHES,RÍO PICO,26098040,0,1.0
CHUBUT,TEHUELCHES,RÍO PICO,26098040,1,1.0
CHUBUT,TELSEN,GAN GAN,26105010,0,1.0
CHUBUT,TELSEN,GAN GAN,26105010,3,156.0
CHUBUT,TELSEN,GAN GAN,26105010,30,1.0
CHUBUT,TELSEN,TELSEN,26105020,0,2.0
CHUBUT,TELSEN,TELSEN,26105020,0,1.0
CHUBUT,TELSEN,TELSEN,26105020,1,3.0
CHUBUT,TELSEN,TELSEN,26105020,3,104.0
CHUBUT,TELSEN,TELSEN,26105020,10,2.0
CHUBUT,TELSEN,TELSEN,26105020,15,1.0
CHUBUT,TELSEN,TELSEN,26105020,30,2.0
CHUBUT,TELSEN,TELSEN,26105020,50,10.0
CHUBUT,TELSEN,TELSEN,26105020,100,1.0
CÓRDOBA,CALAMUCHITA,AMBOY,14007010,10,165.0
CÓRDOBA,CALAMUCHITA,CAÑADA DEL SAUCE,14007030,20,1.0
CÓRDOBA,CALAMUCHITA,CAPILLA VIEJA,14007040,10,20.0
CÓRDOBA,CALAMUCHITA,EL CORCOVADO - EL TORREÓN,14007050,10,3.0
CÓRDOBA,CALAMUCHITA,EMBALSE,14007060,0,253.0
CÓRDOBA,CALAMUCHITA,EMBALSE,14007060,0,1.0
CÓRDOBA,CALAMUCHITA,EMBALSE,14007060,3,953.0
CÓRDOBA,CALAMUCHITA,EMBALSE,14007060,6,377.0
CÓRDOBA,CALAMUCHITA,EMBALSE,14007060,10,838.0
CÓRDOBA,CALAMUCHITA,EMBALSE,14007060,20,411.0
CÓRDOBA,CALAMUCHITA,EMBALSE,14007060,30,583.0
CÓRDOBA,CALAMUCHITA,EMBALSE,14007060,50,77.0
CÓRDOBA,CALAMUCHITA,LA CRUZ,14007070,1,2.0
CÓRDOBA,CALAMUCHITA,LA CRUZ,14007070,3,1.0
CÓRDOBA,CALAMUCHITA,LA CRUZ,14007070,6,101.0
CÓRDOBA,CALAMUCHITA,LA CRUZ,14007070,10,270.0
CÓRDOBA,CALAMUCHITA,LA CRUZ,14007070,15,1.0
CÓRDOBA,CALAMUCHITA,LA CRUZ,14007070,20,8.0
CÓRDOBA,CALAMUCHITA,LA CRUZ,14007070,512,21.0
CÓRDOBA,CALAMUCHITA,LA CUMBRECITA,14007080,0,1.0
CÓRDOBA,CALAMUCHITA,LA CUMBRECITA,14007080,1,55.0
CÓRDOBA,CALAMUCHITA,LA CUMBRECITA,14007080,2,95.0
CÓRDOBA,CALAMUCHITA,LA CUMBRECITA,14007080,4,50.0
CÓRDOBA,CALAMUCHITA,LA CUMBRECITA,14007080,16,50.0
CÓRDOBA,CALAMUCHITA,LAS BAJADAS,14007090,4,27.0
CÓRDOBA,CALAMUCHITA,LAS CALERAS,14007100,2,3.0
CÓRDOBA,CALAMUCHITA,LAS CALERAS,14007100,5,4.0
CÓRDOBA,CALAMUCHITA,LOS CÓNDORES,14007110,0,1.0
CÓRDOBA,CALAMUCHITA,LOS CÓNDORES,14007110,3,246.0
CÓRDOBA,CALAMUCHITA,LOS CÓNDORES,14007110,4,257.0
CÓRDOBA,CALAMUCHITA,LOS CÓNDORES,14007110,6,314.0
CÓRDOBA,CALAMUCHITA,LOS CÓNDORES,14007110,8,31.0
CÓRDOBA,CALAMUCHITA,LOS CÓNDORES,14007110,10,81.0
CÓRDOBA,CALAMUCHITA,LOS CÓNDORES,14007110,15,3.0
CÓRDOBA,CALAMUCHITA,LOS CÓNDORES,14007110,20,1.0
CÓRDOBA,CALAMUCHITA,LOS MOLINOS,14007120,1,11.0
CÓRDOBA,CALAMUCHITA,LOS MOLINOS,14007120,3,6.0
CÓRDOBA,CALAMUCHITA,LOS MOLINOS,14007120,6,4.0
CÓRDOBA,CALAMUCHITA,LOS MOLINOS,14007120,10,28.0
CÓRDOBA,CALAMUCHITA,LOS MOLINOS,14007120,20,3.0
CÓRDOBA,CALAMUCHITA,LOS REARTES,14007130,0,1.0
CÓRDOBA,CALAMUCHITA,LOS REARTES,14007130,3,5.0
CÓRDOBA,CALAMUCHITA,LOS REARTES,14007130,6,138.0
CÓRDOBA,CALAMUCHITA,LOS REARTES,14007130,10,468.0
CÓRDOBA,CALAMUCHITA,LOS REARTES,14007130,20,200.0
CÓRDOBA,CALAMUCHITA,LOS REARTES,14007130,30,366.0
CÓRDOBA,CALAMUCHITA,LOS REARTES,14007130,50,68.0
CÓRDOBA,CALAMUCHITA,RÍO DE LOS SAUCES,14007170,2,2.0
CÓRDOBA,CALAMUCHITA,SAN AGUSTÍN,14007180,1,111.0
CÓRDOBA,CALAMUCHITA,SAN IGNACIO (LOTEO SAN JAVIER),14007190,10,10.0
CÓRDOBA,CALAMUCHITA,SANTA MONICA,14007170,10,106.0
CÓRDOBA,CALAMUCHITA,SANTA ROSA DE CALAMUCHITA,14007210,1,31.0
CÓRDOBA,CALAMUCHITA,SANTA ROSA DE CALAMUCHITA,14007210,3,100.0
CÓRDOBA,CALAMUCHITA,SANTA ROSA DE CALAMUCHITA,14007210,6,556.0
CÓRDOBA,CALAMUCHITA,SANTA ROSA DE CALAMUCHITA,14007210,10,3980.0
CÓRDOBA,CALAMUCHITA,SANTA ROSA DE CALAMUCHITA,14007210,15,308.0
CÓRDOBA,CALAMUCHITA,SANTA ROSA DE CALAMUCHITA,14007210,20,748.0
CÓRDOBA,CALAMUCHITA,SANTA ROSA DE CALAMUCHITA,14007210,25,3.0
CÓRDOBA,CALAMUCHITA,SANTA ROSA DE CALAMUCHITA,14007210,30,231.0
CÓRDOBA,CALAMUCHITA,SANTA ROSA DE CALAMUCHITA,14007210,40,63.0
CÓRDOBA,CALAMUCHITA,SANTA ROSA DE CALAMUCHITA,14007210,50,28.0
CÓRDOBA,CALAMUCHITA,SANTA ROSA DE CALAMUCHITA,14007210,70,9.0
CÓRDOBA,CALAMUCHITA,SANTA ROSA DE CALAMUCHITA,14007210,100,10.0
CÓRDOBA,CALAMUCHITA,SEGUNDA USINA,14007220,3,33.0
CÓRDOBA,CALAMUCHITA,SEGUNDA USINA,14007220,6,9.0
CÓRDOBA,CALAMUCHITA,SEGUNDA USINA,14007220,10,29.0
CÓRDOBA,CALAMUCHITA,SEGUNDA USINA,14007220,20,2.0
CÓRDOBA,CALAMUCHITA,VILLA ALPINA,14007240,5,2.0
CÓRDOBA,CALAMUCHITA,VILLA ALPINA,14007240,10,5.0
CÓRDOBA,CALAMUCHITA,VILLA AMANCAY,14007250,5,1.0
CÓRDOBA,CALAMUCHITA,VILLA AMANCAY,14007250,10,205.0
CÓRDOBA,CALAMUCHITA,VILLA BERNA,14007260,6,4.0
CÓRDOBA,CALAMUCHITA,VILLA BERNA,14007260,10,41.0
CÓRDOBA,CALAMUCHITA,VILLA BERNA,14007260,15,1.0
CÓRDOBA,CALAMUCHITA,VILLA CIUDAD PARQUE LOS REARTES,14007170,4,79.0
CÓRDOBA,CALAMUCHITA,VILLA CIUDAD PARQUE LOS REARTES,14007170,6,64.0
CÓRDOBA,CALAMUCHITA,VILLA CIUDAD PARQUE LOS REARTES,14007170,10,448.0
CÓRDOBA,CALAMUCHITA,VILLA CIUDAD PARQUE LOS REARTES,14007170,20,58.0
CÓRDOBA,CALAMUCHITA,VILLA CIUDAD PARQUE LOS REARTES,14007170,40,8.0
CÓRDOBA,CALAMUCHITA,VILLA CIUDAD PARQUE LOS REARTES (1A. SECCIÓN),14007270,6,46.0
CÓRDOBA,CALAMUCHITA,VILLA CIUDAD PARQUE LOS REARTES (1A. SECCIÓN),14007270,10,188.0
CÓRDOBA,CALAMUCHITA,VILLA CIUDAD PARQUE LOS REARTES (1A. SECCIÓN),14007270,20,22.0
CÓRDOBA,CALAMUCHITA,VILLA DEL DIQUE,14007290,1,272.0
CÓRDOBA,CALAMUCHITA,VILLA DEL DIQUE,14007290,2,235.0
CÓRDOBA,CALAMUCHITA,VILLA DEL DIQUE,14007290,3,408.0
CÓRDOBA,CALAMUCHITA,VILLA DEL DIQUE,14007290,4,82.0
CÓRDOBA,CALAMUCHITA,VILLA DEL DIQUE,14007290,5,80.0
CÓRDOBA,CALAMUCHITA,VILLA DEL DIQUE,14007290,6,198.0
CÓRDOBA,CALAMUCHITA,VILLA DEL DIQUE,14007290,10,578.0
CÓRDOBA,CALAMUCHITA,VILLA DEL DIQUE,14007290,15,2.0
CÓRDOBA,CALAMUCHITA,VILLA DEL DIQUE,14007290,20,55.0
CÓRDOBA,CALAMUCHITA,VILLA DEL DIQUE,14007290,30,1.0
CÓRDOBA,CALAMUCHITA,VILLA DEL DIQUE,14007290,50,2.0
CÓRDOBA,CALAMUCHITA,VILLA GENERAL BELGRANO,14007310,0,1.0
CÓRDOBA,CALAMUCHITA,VILLA GENERAL BELGRANO,14007310,3,1.0
CÓRDOBA,CALAMUCHITA,VILLA GENERAL BELGRANO,14007310,4,38.0
CÓRDOBA,CALAMUCHITA,VILLA GENERAL BELGRANO,14007310,5,2.0
CÓRDOBA,CALAMUCHITA,VILLA GENERAL BELGRANO,14007310,6,439.0
CÓRDOBA,CALAMUCHITA,VILLA GENERAL BELGRANO,14007310,10,894.0
CÓRDOBA,CALAMUCHITA,VILLA GENERAL BELGRANO,14007310,20,124.0
CÓRDOBA,CALAMUCHITA,VILLA GENERAL BELGRANO,14007310,40,13.0
CÓRDOBA,CALAMUCHITA,VILLA GENERAL BELGRANO,14007310,50,2.0
CÓRDOBA,CALAMUCHITA,VILLA QUILLINZO,14007330,6,11.0
CÓRDOBA,CALAMUCHITA,VILLA QUILLINZO,14007330,10,129.0
CÓRDOBA,CALAMUCHITA,VILLA QUILLINZO,14007330,20,7.0
CÓRDOBA,CALAMUCHITA,VILLA RUMIPAL,14007340,3,801.0
CÓRDOBA,CALAMUCHITA,VILLA RUMIPAL,14007340,5,44.0
CÓRDOBA,CALAMUCHITA,VILLA RUMIPAL,14007340,6,157.0
CÓRDOBA,CALAMUCHITA,VILLA RUMIPAL,14007340,10,395.0
CÓRDOBA,CALAMUCHITA,VILLA RUMIPAL,14007340,20,59.0
CÓRDOBA,CALAMUCHITA,VILLA RUMIPAL,14007340,30,4.0
CÓRDOBA,CALAMUCHITA,VILLA RUMIPAL,14007340,50,2.0
CÓRDOBA,CALAMUCHITA,VILLA SAN MIGUEL,14007170,0,1.0
CÓRDOBA,CALAMUCHITA,VILLA SAN MIGUEL,14007170,2,4.0
CÓRDOBA,CALAMUCHITA,VILLA YACANTO,14007360,3,2.0
CÓRDOBA,CALAMUCHITA,VILLA YACANTO,14007360,10,131.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,0,601.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,0,2.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,0,10.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,0,8.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,0,33.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,1,968.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,2,1540.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,3,2101.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,3,36.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,4,220.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,5,208.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,6,7150.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,7,1.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,8,267.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,10,10677.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,11,1.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,12,54.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,15,2867.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,16,1.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,18,1.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,20,5517.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,25,42.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,30,1013.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,35,2.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,40,1.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,50,168993.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,60,2.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,70,2.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,100,177459.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,140,1.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,150,15.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,225,1.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,300,126295.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,500,11706.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,600,5496.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,700,1.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,850,1.0
CÓRDOBA,CAPITAL,CÓRDOBA,14014010,1000,2676.0
CÓRDOBA,COLÓN,AGUA DE ORO,14021010,1,115.0
CÓRDOBA,COLÓN,AGUA DE ORO,14021010,2,55.0
CÓRDOBA,COLÓN,AGUA DE ORO,14021010,3,204.0
CÓRDOBA,COLÓN,AGUA DE ORO,14021010,4,7.0
CÓRDOBA,COLÓN,AGUA DE ORO,14021010,5,21.0
CÓRDOBA,COLÓN,AGUA DE ORO,14021010,6,7.0
CÓRDOBA,COLÓN,AGUA DE ORO,14021010,10,36.0
CÓRDOBA,COLÓN,AGUA DE ORO,14021010,15,40.0
CÓRDOBA,COLÓN,AGUA DE ORO,14021010,20,15.0
CÓRDOBA,COLÓN,ASCOCHINGA,14021020,3,3.0
CÓRDOBA,COLÓN,ASCOCHINGA,14021020,6,38.0
CÓRDOBA,COLÓN,ASCOCHINGA,14021020,10,67.0
CÓRDOBA,COLÓN,ASCOCHINGA,14021020,15,3.0
CÓRDOBA,COLÓN,ASCOCHINGA,14021020,20,1.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,0,3.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,1,80.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,2,174.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,3,230.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,5,105.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,8,18.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,10,119.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,20,8.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,30,6.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,50,6000.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,60,6.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,100,1228.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,200,205.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,300,199.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,500,6.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,600,38.0
CÓRDOBA,COLÓN,COLONIA CAROYA,14021050,1000,4.0
CÓRDOBA,COLÓN,EL MANZANO,14021110,2,60.0
CÓRDOBA,COLÓN,EL MANZANO,14021110,3,50.0
CÓRDOBA,COLÓN,EL MANZANO,14021110,4,15.0
CÓRDOBA,COLÓN,EL MANZANO,14021110,5,9.0
CÓRDOBA,COLÓN,EL MANZANO,14021110,6,10.0
CÓRDOBA,COLÓN,EL MANZANO,14021110,50,1.0
CÓRDOBA,COLÓN,GENERAL PAZ,14021130,3,1.0
CÓRDOBA,COLÓN,GENERAL PAZ,14021130,6,10.0
CÓRDOBA,COLÓN,GENERAL PAZ,14021130,10,122.0
CÓRDOBA,COLÓN,GENERAL PAZ,14021130,15,20.0
CÓRDOBA,COLÓN,GENERAL PAZ,14021130,20,3.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,0,7.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,1,36.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,2,88.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,3,154.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,5,46.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,6,85.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,8,3.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,10,290.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,15,20.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,20,23.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,30,2.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,50,6751.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,60,5.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,100,3090.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,200,245.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,300,1430.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,500,75.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,600,49.0
CÓRDOBA,COLÓN,JESÚS MARÍA,14021140,1000,26.0
CÓRDOBA,COLÓN,LA CALERA,14021150,0,1.0
CÓRDOBA,COLÓN,LA CALERA,14021150,1,9.0
CÓRDOBA,COLÓN,LA CALERA,14021150,3,40.0
