Provincia,Partido,Localidad,Link Indec,Velocidad (Mbps),Accesos
CHACO,MAIPÚ,TRES ISLETAS,22091010,10.0,129.0
CHACO,MAIPÚ,TRES ISLETAS,22091010,15.0,45.0
CHACO,MAIPÚ,TRES ISLETAS,22091010,20.0,17.0
CHACO,MAYOR LUIS J. FONTANA,CORONEL DU GRATY,22098010,0.5,74.0
CHACO,MAYOR LUIS J. FONTANA,CORONEL DU GRATY,22098010,5.0,523.0
CHACO,MAYOR LUIS J. FONTANA,CORONEL DU GRATY,22098010,10.0,206.0
CHACO,MAYOR LUIS J. FONTANA,CORONEL DU GRATY,22098010,15.0,419.0
CHACO,MAYOR LUIS J. FONTANA,CORONEL DU GRATY,22098010,25.0,97.0
CHACO,MAYOR LUIS J. FONTANA,ENRIQUE URIÉN,22098020,5.0,9.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,0.0,7.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,1.0,56.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,2.0,218.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,3.0,116.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,4.0,89.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,5.0,413.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,6.0,229.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,10.0,280.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,15.0,26.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,20.0,10.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,25.0,1108.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,50.0,979.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,100.0,2062.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,300.0,872.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,500.0,2.0
CHACO,MAYOR LUIS J. FONTANA,VILLA ANGELA,22098030,1000.0,2.0
CHACO,O HIGGINS,LA CLOTILDE,22112010,0.0,116.0
CHACO,O HIGGINS,LA CLOTILDE,22112010,0.5,33.0
CHACO,O HIGGINS,LA CLOTILDE,22112010,5.0,43.0
CHACO,O HIGGINS,LA TIGRA,22112020,0.0,252.0
CHACO,O HIGGINS,LA TIGRA,22112020,0.5,1.0
CHACO,O HIGGINS,SAN BERNARDO,22112030,0.0,38.0
CHACO,O HIGGINS,SAN BERNARDO,22112030,0.5,3.0
CHACO,O HIGGINS,SAN BERNARDO,22112030,5.0,12.0
CHACO,O HIGGINS,SAN BERNARDO,22112030,6.0,147.0
CHACO,OTROS,OTROS,Sin Datos,0.0,1704.0
CHACO,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA,22119010,1.0,1.0
CHACO,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA,22119010,3.0,2.0
CHACO,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA,22119010,5.0,24.0
CHACO,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA,22119010,6.0,608.0
CHACO,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA,22119010,10.0,77.0
CHACO,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA,22119010,15.0,84.0
CHACO,PRESIDENCIA DE LA PLAZA,PRESIDENCIA DE LA PLAZA,22119010,20.0,1.0
CHACO,QUITILIPI,QUITILIPI,22133010,1.0,1.0
CHACO,QUITILIPI,QUITILIPI,22133010,3.0,123.0
CHACO,QUITILIPI,QUITILIPI,22133010,5.0,27.0
CHACO,QUITILIPI,QUITILIPI,22133010,6.0,43.0
CHACO,QUITILIPI,QUITILIPI,22133010,10.0,338.0
CHACO,QUITILIPI,QUITILIPI,22133010,15.0,19.0
CHACO,QUITILIPI,QUITILIPI,22133010,20.0,10.0
CHACO,QUITILIPI,QUITILIPI,22133010,35.0,1.0
CHACO,QUITILIPI,VILLA EL PALMAR,22133020,10.0,1.0
CHACO,QUITILIPI,VILLA EL PALMAR,22133020,15.0,98.0
CHACO,SAN FERNANDO,BARRANQUERAS,22140010,3.5,130.0
CHACO,SAN FERNANDO,BARRANQUERAS,22140010,5.0,144.0
CHACO,SAN FERNANDO,BARRANQUERAS,22140010,10.0,1.0
CHACO,SAN FERNANDO,BARRANQUERAS,22140010,30.0,1.0
CHACO,SAN FERNANDO,BARRANQUERAS,22140010,50.0,231.0
CHACO,SAN FERNANDO,BARRANQUERAS,22140010,100.0,1919.0
CHACO,SAN FERNANDO,BARRANQUERAS,22140010,300.0,1434.0
CHACO,SAN FERNANDO,BARRANQUERAS,22140010,500.0,92.0
CHACO,SAN FERNANDO,BARRANQUERAS,22140010,1000.0,8.0
CHACO,SAN FERNANDO,BASAIL,22140020,0.0,1.0
CHACO,SAN FERNANDO,BASAIL,22140020,0.5,1.0
CHACO,SAN FERNANDO,BASAIL,22140020,3.0,3.0
CHACO,SAN FERNANDO,BASAIL,22140020,6.0,71.0
CHACO,SAN FERNANDO,BASAIL,22140020,9.0,1.0
CHACO,SAN FERNANDO,BASAIL,22140020,10.0,51.0
CHACO,SAN FERNANDO,BASAIL,22140020,15.0,83.0
CHACO,SAN FERNANDO,BASAIL,22140020,20.0,3.0
CHACO,SAN FERNANDO,BASAIL,22140020,30.0,1.0
CHACO,SAN FERNANDO,FONTANA,22140040,5.0,152.0
CHACO,SAN FERNANDO,FONTANA,22140040,15.0,656.0
CHACO,SAN FERNANDO,OTROS,Sin Datos,0.5,3.0
CHACO,SAN FERNANDO,PUERTO VILELAS,22140050,0.5,1.0
CHACO,SAN FERNANDO,PUERTO VILELAS,22140050,5.0,1.0
CHACO,SAN FERNANDO,PUERTO VILELAS,22140050,10.0,1.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,0.0,11.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,0.5,5.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,0.512,1.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,1.0,131.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,2.0,46.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,3.0,213.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,3.5,2.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,5.0,698.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,6.0,488.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,7.0,10.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,8.0,2.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,10.0,1199.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,15.0,124.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,20.0,698.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,30.0,34.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,50.0,26156.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,100.0,38258.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,120.0,605.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,200.0,914.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,250.0,207.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,300.0,17867.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,500.0,1155.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,600.0,884.0
CHACO,SAN FERNANDO,RESISTENCIA,22140060,1000.0,141.0
CHACO,SAN LORENZO,SAMUHÚ,22147010,0.5,1.0
CHACO,SAN LORENZO,VILLA BERTHET,22147020,0.5,1.0
CHACO,SAN LORENZO,VILLA BERTHET,22147020,5.0,32.0
CHACO,SAN LORENZO,VILLA BERTHET,22147020,6.0,351.0
CHACO,SAN LORENZO,VILLA BERTHET,22147020,15.0,496.0
CHACO,SAN LORENZO,VILLA BERTHET,22147020,20.0,40.0
CHACO,SAN LORENZO,VILLA BERTHET,22147020,25.0,6.0
CHACO,SAN LORENZO,VILLA BERTHET,22147020,35.0,1.0
CHACO,SAN LORENZO,VILLA BERTHET,22147020,50.0,4.0
CHACO,SARGENTO CABRAL,CAPITÁN SOLARI,22154010,5.0,41.0
CHACO,SARGENTO CABRAL,COLONIA ELISA,22154020,0.5,2.0
CHACO,SARGENTO CABRAL,COLONIAS UNIDAS,22154030,7.0,15.0
CHACO,SARGENTO CABRAL,COLONIAS UNIDAS,22154030,30.0,394.0
CHACO,SARGENTO CABRAL,LAS GARCITAS,22154050,0.5,1.0
CHACO,SARGENTO CABRAL,LAS GARCITAS,22154050,7.0,49.0
CHACO,SARGENTO CABRAL,LAS GARCITAS,22154050,15.0,126.0
CHACO,TAPENAGÁ,CHARADAI,22161010,0.5,1.0
CHACO,TAPENAGÁ,CHARADAI,22161010,5.0,17.0
CHUBUT,BIEDMA,ARROYO VERDE,26007010,0.5,1.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,0.0,10070.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,0.5,1.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,0.75,136.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,1.0,24.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,2.0,5.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,3.0,2135.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,3.5,1433.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,4.0,1.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,5.0,5.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,6.0,585.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,7.0,41.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,8.0,1270.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,10.0,5214.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,12.0,74.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,14.0,18.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,15.0,1904.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,20.0,31.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,24.0,3003.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,25.0,2800.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,30.0,1742.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,50.0,11967.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,100.0,510.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,200.0,1.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,300.0,36.0
CHUBUT,BIEDMA,PUERTO MADRYN,26007020,999.0,2.0
CHUBUT,BIEDMA,PUERTO PIRÁMIDE,26007030,0.5,1.0
CHUBUT,BIEDMA,PUERTO PIRÁMIDE,26007030,6.0,2.0
CHUBUT,BIEDMA,PUERTO PIRÁMIDE,26007030,10.0,104.0
CHUBUT,BIEDMA,QUINTA EL MIRADOR,26007040,3.0,14.0
CHUBUT,BIEDMA,QUINTA EL MIRADOR,26007040,6.0,7.0
CHUBUT,BIEDMA,QUINTA EL MIRADOR,26007040,10.0,1.0
CHUBUT,BIEDMA,RESERVA AREA PROTEGIDA EL DORADILLO,26007050,3.0,115.0
CHUBUT,BIEDMA,RESERVA AREA PROTEGIDA EL DORADILLO,26007050,6.0,11.0
CHUBUT,BIEDMA,RESERVA AREA PROTEGIDA EL DORADILLO,26007050,10.0,1.0
CHUBUT,CUSHAMEN,CHOLILA,26014020,0.5,1.0
CHUBUT,CUSHAMEN,EL HOYO,26014040,1.0,1.0
CHUBUT,CUSHAMEN,EL HOYO,26014040,2.0,18.0
CHUBUT,CUSHAMEN,EL HOYO,26014040,3.0,680.0
CHUBUT,CUSHAMEN,EL HOYO,26014040,4.0,11.0
CHUBUT,CUSHAMEN,EL HOYO,26014040,6.0,643.0
CHUBUT,CUSHAMEN,EL HOYO,26014040,12.0,82.0
CHUBUT,CUSHAMEN,EL HOYO,26014040,20.0,41.0
CHUBUT,CUSHAMEN,EL HOYO,26014040,40.0,20.0
CHUBUT,CUSHAMEN,EL HOYO,26014040,60.0,1.0
CHUBUT,CUSHAMEN,EPUYÉN,26014060,10.0,1184.0
CHUBUT,CUSHAMEN,GUALJAINA,26014070,0.5,2.0
CHUBUT,CUSHAMEN,LAGO PUELO,26014090,0.0,95.0
CHUBUT,CUSHAMEN,LAGO PUELO,26014090,0.75,4.0
CHUBUT,CUSHAMEN,LAGO PUELO,26014090,1.0,91.0
CHUBUT,CUSHAMEN,LAGO PUELO,26014090,2.0,26.0
CHUBUT,CUSHAMEN,LAGO PUELO,26014090,3.0,346.0
CHUBUT,CUSHAMEN,LAGO PUELO,26014090,3.5,137.0
CHUBUT,CUSHAMEN,LAGO PUELO,26014090,4.0,3.0
CHUBUT,CUSHAMEN,LAGO PUELO,26014090,6.0,236.0
CHUBUT,CUSHAMEN,LAGO PUELO,26014090,8.0,38.0
CHUBUT,CUSHAMEN,LAGO PUELO,26014090,12.0,33.0
CHUBUT,CUSHAMEN,LAGO PUELO,26014090,15.0,147.0
CHUBUT,CUSHAMEN,LAGO PUELO,26014090,20.0,15.0
CHUBUT,CUSHAMEN,LAGO PUELO,26014090,40.0,8.0
CHUBUT,CUSHAMEN,LAGO PUELO,26014090,60.0,1.0
CHUBUT,CUSHAMEN,LELEQUE,26014100,0.5,1.0
CHUBUT,CUSHAMEN,LELEQUE,26014100,1.0,1.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,0.256,9.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,0.512,2.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,1.0,46.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,2.0,7.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,3.0,4.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,4.0,4.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,5.0,2.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,6.0,4.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,8.0,1.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,10.0,3.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,12.0,3.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,13.0,2.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,18.0,1.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,20.0,2.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,41.0,1.0
CHUBUT,ESCALANTE,ACCESO NORTE,26021020,102.0,5.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,0.0,561.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,0.5,10.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,0.512,32.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,0.75,468.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,1.0,70.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,2.0,882.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,3.0,947.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,3.5,4893.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,4.0,3057.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,5.0,12.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,6.0,11615.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,7.0,17.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,8.0,5661.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,9.0,16.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,10.0,476.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,12.0,3614.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,14.0,18.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,15.0,6219.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,20.0,450.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,24.0,4525.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,25.0,930.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,30.0,2405.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,50.0,8181.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,100.0,772.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,300.0,184.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,500.0,5.0
CHUBUT,ESCALANTE,COMODORO RIVADAVIA,26021030,600.0,43.0
CHUBUT,ESCALANTE,DIADEMA ARGENTINA,26021040,2.0,30.0
CHUBUT,ESCALANTE,DIADEMA ARGENTINA,26021040,3.0,10.0
CHUBUT,ESCALANTE,DIADEMA ARGENTINA,26021040,6.0,132.0
CHUBUT,ESCALANTE,DIADEMA ARGENTINA,26021040,15.0,9.0
CHUBUT,ESCALANTE,DIADEMA ARGENTINA,26021040,30.0,147.0
CHUBUT,ESCALANTE,RADA TILLY,26021050,0.0,1.0
CHUBUT,ESCALANTE,RADA TILLY,26021050,0.75,18.0
CHUBUT,ESCALANTE,RADA TILLY,26021050,1.0,11.0
CHUBUT,ESCALANTE,RADA TILLY,26021050,2.0,8.0
CHUBUT,ESCALANTE,RADA TILLY,26021050,3.0,32.0
CHUBUT,ESCALANTE,RADA TILLY,26021050,3.5,198.0
CHUBUT,ESCALANTE,RADA TILLY,26021050,6.0,176.0
CHUBUT,ESCALANTE,RADA TILLY,26021050,7.0,18.0
CHUBUT,ESCALANTE,RADA TILLY,26021050,8.0,459.0
CHUBUT,ESCALANTE,RADA TILLY,26021050,10.0,1111.0
CHUBUT,ESCALANTE,RADA TILLY,26021050,14.0,20.0
CHUBUT,ESCALANTE,RADA TILLY,26021050,15.0,544.0
CHUBUT,ESCALANTE,RADA TILLY,26021050,25.0,121.0
CHUBUT,ESCALANTE,RADA TILLY,26021050,30.0,57.0
CHUBUT,FLORENTINO AMEGHINO,CAMARONES,26028010,0.5,1.0
CHUBUT,FLORENTINO AMEGHINO,CAMARONES,26028010,1.0,11.0
CHUBUT,FLORENTINO AMEGHINO,CAMARONES,26028010,3.0,192.0
CHUBUT,FLORENTINO AMEGHINO,CAMARONES,26028010,5.0,5.0
CHUBUT,FLORENTINO AMEGHINO,GARAYALDE,26028020,0.0,1.0
CHUBUT,FLORENTINO AMEGHINO,GARAYALDE,26028020,3.0,1.0
CHUBUT,FLORENTINO AMEGHINO,GARAYALDE,26028020,5.0,1.0
CHUBUT,FUTALEUFÚ,ALDEA ESCOLAR,26035010,1.0,1.0
CHUBUT,FUTALEUFÚ,ALDEA ESCOLAR,26035010,4.0,1.0
CHUBUT,FUTALEUFÚ,CORCOVADO,26035020,0.5,2.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,0.0,1.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,0.256,4.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,0.5,2.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,0.75,42.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,1.0,1.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,2.0,45.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,3.0,21.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,3.5,1186.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,4.0,2510.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,6.0,128.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,8.0,2314.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,10.0,162.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,15.0,1162.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,16.0,103.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,25.0,1689.0
CHUBUT,FUTALEUFÚ,ESQUEL,26035030,30.0,6.0
CHUBUT,FUTALEUFÚ,LOS CIPRESES,26035050,0.512,1.0
CHUBUT,FUTALEUFÚ,LOS CIPRESES,26035050,1.0,1.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,0.256,1.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,0.5,1.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,0.75,12.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,3.0,42.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,3.5,103.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,4.0,503.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,6.0,181.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,8.0,363.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,10.0,52.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,15.0,258.0
CHUBUT,FUTALEUFÚ,TREVELÍN,26035060,16.0,38.0
CHUBUT,GAIMAN,28 DE JULIO,26042040,0.5,1.0
CHUBUT,GAIMAN,28 DE JULIO,26042040,10.0,12.0
CHUBUT,GAIMAN,28 DE JULIO,26042040,50.0,1.0
CHUBUT,GAIMAN,DOLAVON,26042020,0.0,50.0
CHUBUT,GAIMAN,DOLAVON,26042020,0.5,1.0
CHUBUT,GAIMAN,DOLAVON,26042020,10.0,55.0
CHUBUT,GAIMAN,DOLAVON,26042020,50.0,283.0
CHUBUT,GAIMAN,DOLAVON,26042020,100.0,3.0
CHUBUT,GAIMAN,GAIMAN,26042030,0.0,100.0
CHUBUT,GAIMAN,GAIMAN,26042030,0.5,2.0
CHUBUT,GAIMAN,GAIMAN,26042030,0.75,9.0
CHUBUT,GAIMAN,GAIMAN,26042030,3.5,51.0
CHUBUT,GAIMAN,GAIMAN,26042030,8.0,74.0
CHUBUT,GAIMAN,GAIMAN,26042030,10.0,90.0
CHUBUT,GAIMAN,GAIMAN,26042030,15.0,159.0
CHUBUT,GAIMAN,GAIMAN,26042030,30.0,207.0
CHUBUT,GAIMAN,GAIMAN,26042030,50.0,469.0
CHUBUT,GAIMAN,GAIMAN,26042030,100.0,5.0
CHUBUT,GAIMAN,OTROS,Sin Datos,0.5,14.0
CHUBUT,GASTRE,BLANCUNTRE,26049010,0.5,1.0
CHUBUT,GASTRE,EL ESCORIAL,26049020,0.5,1.0
CHUBUT,GASTRE,GASTRE,26049030,3.0,147.0
CHUBUT,GASTRE,LAGUNITA SALADA,26049040,0.5,1.0
CHUBUT,GASTRE,LAGUNITA SALADA,26049040,3.0,38.0
CHUBUT,GASTRE,YALA LAUBAT,26049050,0.5,1.0
CHUBUT,LANGUIÑEO,ALDEA EPULEF,26056010,0.5,1.0
CHUBUT,LANGUIÑEO,ALDEA EPULEF,26056010,3.0,8.0
CHUBUT,LANGUIÑEO,CARRENLEUFÚ,26056020,0.5,1.0
CHUBUT,LANGUIÑEO,CARRENLEUFÚ,26056020,2.0,1.0
CHUBUT,LANGUIÑEO,COLAN CONHUE,26056030,0.5,1.0
CHUBUT,LANGUIÑEO,COLAN CONHUE,26056030,3.0,8.0
CHUBUT,LANGUIÑEO,PASO DEL SAPO,26056040,0.5,1.0
CHUBUT,LANGUIÑEO,PASO DEL SAPO,26056040,3.0,88.0
CHUBUT,LANGUIÑEO,TECKA,26056050,0.5,1.0
CHUBUT,MÁRTIRES,EL MIRASOL,26063010,0.5,1.0
CHUBUT,MÁRTIRES,LAS PLUMAS,26063020,0.5,1.0
CHUBUT,OTROS,OTROS,Sin Datos,0.0,820.0
CHUBUT,PASO DE INDIOS,CERRO CÓNDOR,26070010,0.5,1.0
CHUBUT,PASO DE INDIOS,CERRO CÓNDOR,26070010,30.0,1.0
CHUBUT,PASO DE INDIOS,LOS ALTARES,26070020,0.512,1.0
CHUBUT,PASO DE INDIOS,LOS ALTARES,26070020,10.0,1.0
CHUBUT,PASO DE INDIOS,PASO DE INDIOS,26070030,0.5,1.0
CHUBUT,RAWSON,PLAYA MAGAGNA,26077010,3.0,3.0
CHUBUT,RAWSON,PLAYA MAGAGNA,26077010,5.0,1700.0
CHUBUT,RAWSON,PLAYA MAGAGNA,26077010,10.0,101.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,0.0,47.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,0.75,2.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,1.0,7.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,2.0,5.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,3.0,88.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,3.5,107.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,4.0,27.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,6.0,258.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,8.0,202.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,10.0,107.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,15.0,378.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,25.0,1.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,30.0,42.0
CHUBUT,RAWSON,PLAYA UNIÓN,26077020,50.0,133.0
CHUBUT,RAWSON,RAWSON,26077030,0.0,4069.0
CHUBUT,RAWSON,RAWSON,26077030,0.5,1.0
CHUBUT,RAWSON,RAWSON,26077030,0.75,25.0
CHUBUT,RAWSON,RAWSON,26077030,3.0,308.0
CHUBUT,RAWSON,RAWSON,26077030,3.5,566.0
CHUBUT,RAWSON,RAWSON,26077030,6.0,50.0
CHUBUT,RAWSON,RAWSON,26077030,8.0,682.0
CHUBUT,RAWSON,RAWSON,26077030,10.0,1360.0
CHUBUT,RAWSON,RAWSON,26077030,11.0,1.0
CHUBUT,RAWSON,RAWSON,26077030,12.0,5.0
CHUBUT,RAWSON,RAWSON,26077030,15.0,747.0
CHUBUT,RAWSON,RAWSON,26077030,20.0,125.0
CHUBUT,RAWSON,RAWSON,26077030,25.0,2.0
CHUBUT,RAWSON,RAWSON,26077030,30.0,939.0
CHUBUT,RAWSON,RAWSON,26077030,50.0,3411.0
CHUBUT,RAWSON,TRELEW,26077040,0.0,491.0
CHUBUT,RAWSON,TRELEW,26077040,0.256,3.0
CHUBUT,RAWSON,TRELEW,26077040,0.5,1.0
CHUBUT,RAWSON,TRELEW,26077040,0.512,1.0
CHUBUT,RAWSON,TRELEW,26077040,0.75,120.0
CHUBUT,RAWSON,TRELEW,26077040,1.0,20.0
CHUBUT,RAWSON,TRELEW,26077040,2.0,472.0
CHUBUT,RAWSON,TRELEW,26077040,3.0,25.0
CHUBUT,RAWSON,TRELEW,26077040,3.5,2767.0
CHUBUT,RAWSON,TRELEW,26077040,4.0,72.0
CHUBUT,RAWSON,TRELEW,26077040,5.0,4.0
CHUBUT,RAWSON,TRELEW,26077040,6.0,162.0
CHUBUT,RAWSON,TRELEW,26077040,8.0,2311.0
CHUBUT,RAWSON,TRELEW,26077040,10.0,7914.0
CHUBUT,RAWSON,TRELEW,26077040,12.0,157.0
CHUBUT,RAWSON,TRELEW,26077040,15.0,2203.0
