Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
CÓRDOBA,RÍO PRIMERO,SANTA ROSA DE RÍO PRIMERO,Otros,14105260,1.0
CÓRDOBA,RÍO PRIMERO,SANTA ROSA DE RÍO PRIMERO,WIRELESS,14105260,301.0
CÓRDOBA,RÍO PRIMERO,VILLA FONTANA,FIBRA OPTICA,14105270,271.0
CÓRDOBA,RÍO PRIMERO,VILLA FONTANA,Otros,14105270,3.0
CÓRDOBA,RÍO PRIMERO,VILLA FONTANA,WIRELESS,14105270,166.0
CÓRDOBA,RÍO SECO,CERRO COLORADO,WIRELESS,14112010,60.0
CÓRDOBA,RÍO SECO,RAYO CORTADO,Otros,14112080,2.0
CÓRDOBA,RÍO SECO,RAYO CORTADO,WIRELESS,14112080,57.0
CÓRDOBA,RÍO SECO,SEBASTIÁN ELCANO,FIBRA OPTICA,14112110,2.0
CÓRDOBA,RÍO SECO,VILLA DE MARÍA,CABLEMODEM,14112130,610.0
CÓRDOBA,RÍO SECO,VILLA DE MARÍA,Otros,14112130,428.0
CÓRDOBA,RÍO SECO,VILLA DE MARÍA,WIRELESS,14112130,242.0
CÓRDOBA,RÍO SEGUNDO,CALCHÍN,CABLEMODEM,14119010,985.0
CÓRDOBA,RÍO SEGUNDO,CALCHÍN,Otros,14119010,45.0
CÓRDOBA,RÍO SEGUNDO,CAPILLA DEL CARMEN,CABLEMODEM,14119030,153.0
CÓRDOBA,RÍO SEGUNDO,CAPILLA DEL CARMEN,WIRELESS,14119030,11.0
CÓRDOBA,RÍO SEGUNDO,CARRILOBO,CABLEMODEM,14119040,570.0
CÓRDOBA,RÍO SEGUNDO,CARRILOBO,FIBRA OPTICA,14119040,64.0
CÓRDOBA,RÍO SEGUNDO,CARRILOBO,SATELITAL,14119040,1.0
CÓRDOBA,RÍO SEGUNDO,CARRILOBO,WIRELESS,14119040,68.0
CÓRDOBA,RÍO SEGUNDO,COLAZO,FIBRA OPTICA,14119050,2.0
CÓRDOBA,RÍO SEGUNDO,COLAZO,SATELITAL,14119050,1.0
CÓRDOBA,RÍO SEGUNDO,COSTASACATE,ADSL,14119070,126.0
CÓRDOBA,RÍO SEGUNDO,COSTASACATE,FIBRA OPTICA,14119070,153.0
CÓRDOBA,RÍO SEGUNDO,COSTASACATE,WIRELESS,14119070,12.0
CÓRDOBA,RÍO SEGUNDO,LAGUNA LARGA,ADSL,14119090,490.0
CÓRDOBA,RÍO SEGUNDO,LAGUNA LARGA,FIBRA OPTICA,14119090,1.0
CÓRDOBA,RÍO SEGUNDO,LAGUNA LARGA,WIRELESS,14119090,704.0
CÓRDOBA,RÍO SEGUNDO,LAS JUNTURAS,ADSL,14119100,30.0
CÓRDOBA,RÍO SEGUNDO,LAS JUNTURAS,FIBRA OPTICA,14119100,633.0
CÓRDOBA,RÍO SEGUNDO,LAS JUNTURAS,SATELITAL,14119100,1.0
CÓRDOBA,RÍO SEGUNDO,LOS CHAÑARITOS,ADSL,14119110,5.0
CÓRDOBA,RÍO SEGUNDO,LOS CHAÑARITOS,FIBRA OPTICA,14119110,41.0
CÓRDOBA,RÍO SEGUNDO,LOS CHAÑARITOS,Otros,14119110,1.0
CÓRDOBA,RÍO SEGUNDO,LOS CHAÑARITOS,WIRELESS,14119110,32.0
CÓRDOBA,RÍO SEGUNDO,LUQUE,ADSL,14119120,15.0
CÓRDOBA,RÍO SEGUNDO,LUQUE,CABLEMODEM,14119120,4.0
CÓRDOBA,RÍO SEGUNDO,LUQUE,FIBRA OPTICA,14119120,1240.0
CÓRDOBA,RÍO SEGUNDO,LUQUE,WIRELESS,14119120,19.0
CÓRDOBA,RÍO SEGUNDO,MANFREDI,ADSL,14119130,36.0
CÓRDOBA,RÍO SEGUNDO,MANFREDI,FIBRA OPTICA,14119130,4.0
CÓRDOBA,RÍO SEGUNDO,ONCATIVO,ADSL,14119150,2337.0
CÓRDOBA,RÍO SEGUNDO,ONCATIVO,CABLEMODEM,14119150,71.0
CÓRDOBA,RÍO SEGUNDO,ONCATIVO,FIBRA OPTICA,14119150,152.0
CÓRDOBA,RÍO SEGUNDO,ONCATIVO,WIRELESS,14119150,436.0
CÓRDOBA,RÍO SEGUNDO,PILAR,ADSL,14119160,559.0
CÓRDOBA,RÍO SEGUNDO,PILAR,FIBRA OPTICA,14119160,1350.0
CÓRDOBA,RÍO SEGUNDO,PILAR,WIRELESS,14119160,1215.0
CÓRDOBA,RÍO SEGUNDO,POZO DEL MOLLE,FIBRA OPTICA,14119170,2510.0
CÓRDOBA,RÍO SEGUNDO,RINCÓN,CABLEMODEM,14119180,149.0
CÓRDOBA,RÍO SEGUNDO,RINCÓN,WIRELESS,14119180,17.0
CÓRDOBA,RÍO SEGUNDO,RÍO SEGUNDO,ADSL,14119190,868.0
CÓRDOBA,RÍO SEGUNDO,RÍO SEGUNDO,FIBRA OPTICA,14119190,1751.0
CÓRDOBA,RÍO SEGUNDO,RÍO SEGUNDO,WIRELESS,14119190,1405.0
CÓRDOBA,RÍO SEGUNDO,SANTIAGO TEMPLE,ADSL,14119200,60.0
CÓRDOBA,RÍO SEGUNDO,SANTIAGO TEMPLE,CABLEMODEM,14119200,769.0
CÓRDOBA,RÍO SEGUNDO,SANTIAGO TEMPLE,FIBRA OPTICA,14119200,16.0
CÓRDOBA,RÍO SEGUNDO,SANTIAGO TEMPLE,Otros,14119200,2.0
CÓRDOBA,RÍO SEGUNDO,SANTIAGO TEMPLE,SATELITAL,14119200,1.0
CÓRDOBA,RÍO SEGUNDO,SANTIAGO TEMPLE,WIRELESS,14119200,89.0
CÓRDOBA,RÍO SEGUNDO,VILLA DEL ROSARIO,ADSL,14119210,72.0
CÓRDOBA,RÍO SEGUNDO,VILLA DEL ROSARIO,CABLEMODEM,14119210,6600.0
CÓRDOBA,RÍO SEGUNDO,VILLA DEL ROSARIO,FIBRA OPTICA,14119210,1.0
CÓRDOBA,RÍO SEGUNDO,VILLA DEL ROSARIO,WIRELESS,14119210,51.0
CÓRDOBA,SAN ALBERTO,ARROYO LOS PATOS,CABLEMODEM,14126020,40.0
CÓRDOBA,SAN ALBERTO,ARROYO LOS PATOS,FIBRA OPTICA,14126020,20.0
CÓRDOBA,SAN ALBERTO,ARROYO LOS PATOS,WIRELESS,14126020,5.0
CÓRDOBA,SAN ALBERTO,EL HUAYCO,ADSL,14126030,63.0
CÓRDOBA,SAN ALBERTO,EL HUAYCO,WIRELESS,14126030,6.0
CÓRDOBA,SAN ALBERTO,LA CORTADERA,FIBRA OPTICA,14126040,1.0
CÓRDOBA,SAN ALBERTO,LAS CALLES,FIBRA OPTICA,14126050,8.0
CÓRDOBA,SAN ALBERTO,LAS CALLES,WIRELESS,14126050,70.0
CÓRDOBA,SAN ALBERTO,LAS RABONAS,Otros,14126070,11.0
CÓRDOBA,SAN ALBERTO,LAS RABONAS,WIRELESS,14126070,51.0
CÓRDOBA,SAN ALBERTO,MINA CLAVERO,ADSL,14126090,1268.0
CÓRDOBA,SAN ALBERTO,MINA CLAVERO,CABLEMODEM,14126090,302.0
CÓRDOBA,SAN ALBERTO,MINA CLAVERO,FIBRA OPTICA,14126090,187.0
CÓRDOBA,SAN ALBERTO,MINA CLAVERO,Otros,14126090,1.0
CÓRDOBA,SAN ALBERTO,NONO,ADSL,14126110,135.0
CÓRDOBA,SAN ALBERTO,NONO,CABLEMODEM,14126110,30.0
CÓRDOBA,SAN ALBERTO,NONO,FIBRA OPTICA,14126110,110.0
CÓRDOBA,SAN ALBERTO,NONO,WIRELESS,14126110,51.0
CÓRDOBA,SAN ALBERTO,SAN HUBERTO,FIBRA OPTICA,14126130,6.0
CÓRDOBA,SAN ALBERTO,SAN HUBERTO,WIRELESS,14126130,41.0
CÓRDOBA,SAN ALBERTO,SAN LORENZO,WIRELESS,14126140,20.0
CÓRDOBA,SAN ALBERTO,SAN PEDRO,FIBRA OPTICA,14126160,6.0
CÓRDOBA,SAN ALBERTO,SAN PEDRO,WIRELESS,14126160,403.0
CÓRDOBA,SAN ALBERTO,SAN VICENTE,FIBRA OPTICA,14126170,6.0
CÓRDOBA,SAN ALBERTO,SAN VICENTE,WIRELESS,14126170,33.0
CÓRDOBA,SAN ALBERTO,SAUCE ARRIBA,WIRELESS,14126180,21.0
CÓRDOBA,SAN ALBERTO,VILLA CURA BROCHERO,CABLEMODEM,14126200,180.0
CÓRDOBA,SAN ALBERTO,VILLA CURA BROCHERO,FIBRA OPTICA,14126200,125.0
CÓRDOBA,SAN ALBERTO,VILLA CURA BROCHERO,Otros,14126200,1.0
CÓRDOBA,SAN ALBERTO,VILLA CURA BROCHERO,WIRELESS,14126200,3.0
CÓRDOBA,SAN ALBERTO,VILLA SARMIENTO,ADSL,14126210,1.0
CÓRDOBA,SAN ALBERTO,VILLA SARMIENTO,WIRELESS,14126210,423.0
CÓRDOBA,SAN JAVIER,CONLARA,WIRELESS,14133010,24.0
CÓRDOBA,SAN JAVIER,CRUZ CAÑA,WIRELESS,14133030,41.0
CÓRDOBA,SAN JAVIER,DOS ARROYOS,WIRELESS,14133040,5.0
CÓRDOBA,SAN JAVIER,EL PANTANILLO,WIRELESS,14133050,4.0
CÓRDOBA,SAN JAVIER,LA PAZ,SATELITAL,14133060,1.0
CÓRDOBA,SAN JAVIER,LA PAZ,WIRELESS,14133060,268.0
CÓRDOBA,SAN JAVIER,LA POBLACIÓN,WIRELESS,14133070,78.0
CÓRDOBA,SAN JAVIER,LA RAMADA,WIRELESS,14133080,14.0
CÓRDOBA,SAN JAVIER,LA TRAVESÍA,WIRELESS,14133090,49.0
CÓRDOBA,SAN JAVIER,LAS CHACRAS,FIBRA OPTICA,14133095,2.0
CÓRDOBA,SAN JAVIER,LAS TAPIAS,WIRELESS,14133100,251.0
CÓRDOBA,SAN JAVIER,LOMA BOLA,WIRELESS,14133105,20.0
CÓRDOBA,SAN JAVIER,LOS CERRILLOS,WIRELESS,14133110,64.0
CÓRDOBA,SAN JAVIER,LOS HORNILLOS,ADSL,14133120,165.0
CÓRDOBA,SAN JAVIER,LOS HORNILLOS,WIRELESS,14133120,43.0
CÓRDOBA,SAN JAVIER,LOS MOLLES,WIRELESS,14133130,36.0
CÓRDOBA,SAN JAVIER,LOS ROMEROS,WIRELESS,14133040,9.0
CÓRDOBA,SAN JAVIER,LUYABA,WIRELESS,14133150,124.0
CÓRDOBA,SAN JAVIER,QUEBRACHO LADEADO,WIRELESS,14133155,10.0
CÓRDOBA,SAN JAVIER,QUEBRADA DE LOS POZOS,SATELITAL,14133160,1.0
CÓRDOBA,SAN JAVIER,QUEBRADA DE LOS POZOS,WIRELESS,14133160,81.0
CÓRDOBA,SAN JAVIER,SAN JAVIER Y YACANTO,WIRELESS,14133170,280.0
CÓRDOBA,SAN JAVIER,SAN JOSÉ,WIRELESS,14133180,69.0
CÓRDOBA,SAN JAVIER,VILLA DE LAS ROSAS,WIRELESS,14133190,329.0
CÓRDOBA,SAN JAVIER,VILLA DOLORES,ADSL,14133200,215.0
CÓRDOBA,SAN JAVIER,VILLA DOLORES,CABLEMODEM,14133200,363.0
CÓRDOBA,SAN JAVIER,VILLA DOLORES,FIBRA OPTICA,14133200,6703.0
CÓRDOBA,SAN JAVIER,VILLA DOLORES,WIRELESS,14133200,2167.0
CÓRDOBA,SAN JAVIER,VILLA LA VIÑA,WIRELESS,14133210,6.0
CÓRDOBA,SAN JUSTO,ALICIA,CABLEMODEM,14140010,325.0
CÓRDOBA,SAN JUSTO,ALICIA,FIBRA OPTICA,14140010,928.0
CÓRDOBA,SAN JUSTO,ALICIA,Otros,14140010,647.0
CÓRDOBA,SAN JUSTO,ALICIA,SATELITAL,14140010,1.0
CÓRDOBA,SAN JUSTO,ALICIA,WIRELESS,14140010,66.0
CÓRDOBA,SAN JUSTO,ALTOS DE CHIPIÓN,FIBRA OPTICA,14140020,634.0
CÓRDOBA,SAN JUSTO,ALTOS DE CHIPIÓN,Otros,14140020,1.0
CÓRDOBA,SAN JUSTO,ALTOS DE CHIPIÓN,SATELITAL,14140020,1.0
CÓRDOBA,SAN JUSTO,ARROYITO,ADSL,14140030,267.0
CÓRDOBA,SAN JUSTO,ARROYITO,CABLEMODEM,14140030,4077.0
CÓRDOBA,SAN JUSTO,ARROYITO,FIBRA OPTICA,14140030,5392.0
CÓRDOBA,SAN JUSTO,ARROYITO,SATELITAL,14140030,1.0
CÓRDOBA,SAN JUSTO,ARROYITO,WIMAX,14140030,69.0
CÓRDOBA,SAN JUSTO,ARROYITO,WIRELESS,14140030,103.0
CÓRDOBA,SAN JUSTO,BRINKMANN,ADSL,14140050,125.0
CÓRDOBA,SAN JUSTO,BRINKMANN,FIBRA OPTICA,14140050,2547.0
CÓRDOBA,SAN JUSTO,COLONIA ANITA,WIRELESS,14140060,4.0
CÓRDOBA,SAN JUSTO,COLONIA LAS PICHANAS,WIRELESS,14140080,4.0
CÓRDOBA,SAN JUSTO,COLONIA MARINA,FIBRA OPTICA,14140090,423.0
CÓRDOBA,SAN JUSTO,COLONIA MARINA,Otros,14140090,1.0
CÓRDOBA,SAN JUSTO,COLONIA MARINA,SATELITAL,14140090,1.0
CÓRDOBA,SAN JUSTO,COLONIA MARINA,WIRELESS,14140090,133.0
CÓRDOBA,SAN JUSTO,COLONIA SAN BARTOLOMÉ,FIBRA OPTICA,14140110,66.0
CÓRDOBA,SAN JUSTO,COLONIA SAN BARTOLOMÉ,WIRELESS,14140110,361.0
CÓRDOBA,SAN JUSTO,COLONIA VALTELINA,Otros,14140140,1.0
CÓRDOBA,SAN JUSTO,COLONIA VIGNAUD,ADSL,14140150,81.0
CÓRDOBA,SAN JUSTO,COLONIA VIGNAUD,FIBRA OPTICA,14140150,102.0
CÓRDOBA,SAN JUSTO,DEVOTO,ADSL,14140160,318.0
CÓRDOBA,SAN JUSTO,DEVOTO,FIBRA OPTICA,14140160,2.0
CÓRDOBA,SAN JUSTO,DEVOTO,Otros,14140160,1.0
CÓRDOBA,SAN JUSTO,EL ARAÑADO,CABLEMODEM,14140170,479.0
CÓRDOBA,SAN JUSTO,EL ARAÑADO,SATELITAL,14140170,1.0
CÓRDOBA,SAN JUSTO,EL ARAÑADO,WIRELESS,14140170,66.0
CÓRDOBA,SAN JUSTO,EL FORTÍN,CABLEMODEM,14140180,441.0
CÓRDOBA,SAN JUSTO,EL FORTÍN,WIRELESS,14140180,64.0
CÓRDOBA,SAN JUSTO,EL FUERTECITO,CABLEMODEM,14140190,98.0
CÓRDOBA,SAN JUSTO,EL FUERTECITO,FIBRA OPTICA,14140190,13.0
CÓRDOBA,SAN JUSTO,EL FUERTECITO,WIMAX,14140190,2.0
CÓRDOBA,SAN JUSTO,EL FUERTECITO,WIRELESS,14140190,9.0
CÓRDOBA,SAN JUSTO,EL TÍO,ADSL,14140200,13.0
CÓRDOBA,SAN JUSTO,EL TÍO,CABLEMODEM,14140200,705.0
CÓRDOBA,SAN JUSTO,EL TÍO,FIBRA OPTICA,14140200,126.0
CÓRDOBA,SAN JUSTO,EL TÍO,WIRELESS,14140200,33.0
CÓRDOBA,SAN JUSTO,ESTACIÓN LUXARDO,WIRELESS,14140210,36.0
CÓRDOBA,SAN JUSTO,FREYRE,ADSL,14140220,161.0
CÓRDOBA,SAN JUSTO,FREYRE,CABLEMODEM,14140220,1700.0
CÓRDOBA,SAN JUSTO,FREYRE,FIBRA OPTICA,14140220,810.0
CÓRDOBA,SAN JUSTO,FREYRE,Otros,14140220,1.0
CÓRDOBA,SAN JUSTO,FREYRE,WIRELESS,14140220,79.0
CÓRDOBA,SAN JUSTO,LA FRANCIA,ADSL,14140230,158.0
CÓRDOBA,SAN JUSTO,LA FRANCIA,FIBRA OPTICA,14140230,925.0
CÓRDOBA,SAN JUSTO,LA FRANCIA,WIRELESS,14140230,119.0
CÓRDOBA,SAN JUSTO,LA PAQUITA,ADSL,14140240,220.0
CÓRDOBA,SAN JUSTO,LA PAQUITA,Otros,14140240,5.0
CÓRDOBA,SAN JUSTO,LA PAQUITA,WIRELESS,14140240,126.0
CÓRDOBA,SAN JUSTO,LA TORDILLA,ADSL,14140250,435.0
CÓRDOBA,SAN JUSTO,LA TORDILLA,WIRELESS,14140250,45.0
CÓRDOBA,SAN JUSTO,LAS VARAS,FIBRA OPTICA,14140260,148.0
CÓRDOBA,SAN JUSTO,LAS VARAS,Otros,14140260,11.0
CÓRDOBA,SAN JUSTO,LAS VARILLAS,ADSL,14140270,223.0
CÓRDOBA,SAN JUSTO,LAS VARILLAS,FIBRA OPTICA,14140270,6694.0
CÓRDOBA,SAN JUSTO,LAS VARILLAS,SATELITAL,14140270,1.0
CÓRDOBA,SAN JUSTO,MARULL,FIBRA OPTICA,14140280,651.0
CÓRDOBA,SAN JUSTO,MARULL,SATELITAL,14140280,1.0
CÓRDOBA,SAN JUSTO,MARULL,WIRELESS,14140280,150.0
CÓRDOBA,SAN JUSTO,MIRAMAR,CABLEMODEM,14140290,1058.0
CÓRDOBA,SAN JUSTO,MIRAMAR,Otros,14140290,115.0
CÓRDOBA,SAN JUSTO,MIRAMAR,WIRELESS,14140290,96.0
CÓRDOBA,SAN JUSTO,MORTEROS,ADSL,14140300,125.0
CÓRDOBA,SAN JUSTO,MORTEROS,FIBRA OPTICA,14140300,6554.0
CÓRDOBA,SAN JUSTO,PLAZA LUXARDO,WIRELESS,14140310,6.0
CÓRDOBA,SAN JUSTO,PLAZA SAN FRANCISCO,WIRELESS,14140320,9.0
CÓRDOBA,SAN JUSTO,PORTEÑA,ADSL,14140330,404.0
CÓRDOBA,SAN JUSTO,PORTEÑA,FIBRA OPTICA,14140330,1784.0
CÓRDOBA,SAN JUSTO,PORTEÑA,Otros,14140330,2.0
CÓRDOBA,SAN JUSTO,PORTEÑA,WIRELESS,14140330,73.0
CÓRDOBA,SAN JUSTO,QUEBRACHO HERRADO,WIRELESS,14140340,44.0
CÓRDOBA,SAN JUSTO,SACANTA,CABLEMODEM,14140350,823.0
CÓRDOBA,SAN JUSTO,SACANTA,FIBRA OPTICA,14140350,452.0
CÓRDOBA,SAN JUSTO,SACANTA,Otros,14140350,5.0
CÓRDOBA,SAN JUSTO,SACANTA,SATELITAL,14140350,1.0
CÓRDOBA,SAN JUSTO,SACANTA,WIRELESS,14140350,125.0
CÓRDOBA,SAN JUSTO,SAN FRANCISCO,ADSL,14140360,2320.0
CÓRDOBA,SAN JUSTO,SAN FRANCISCO,CABLEMODEM,14140360,14842.0
CÓRDOBA,SAN JUSTO,SAN FRANCISCO,FIBRA OPTICA,14140360,414.0
CÓRDOBA,SAN JUSTO,SAN FRANCISCO,Otros,14140360,60.0
CÓRDOBA,SAN JUSTO,SAN FRANCISCO,WIRELESS,14140360,597.0
CÓRDOBA,SAN JUSTO,SATURNINO MARÍA LASPIUR,CABLEMODEM,14140370,758.0
CÓRDOBA,SAN JUSTO,SATURNINO MARÍA LASPIUR,SATELITAL,14140370,1.0
CÓRDOBA,SAN JUSTO,SATURNINO MARÍA LASPIUR,WIRELESS,14140370,21.0
CÓRDOBA,SAN JUSTO,SEEBER,ADSL,14140380,60.0
CÓRDOBA,SAN JUSTO,SEEBER,Otros,14140380,1.0
CÓRDOBA,SAN JUSTO,TORO PUJIO,ADSL,14140390,77.0
CÓRDOBA,SAN JUSTO,TRANSITO,CABLEMODEM,Sin Datos,943.0
CÓRDOBA,SAN JUSTO,TRANSITO,FIBRA OPTICA,Sin Datos,133.0
CÓRDOBA,SAN JUSTO,TRÁNSITO,ADSL,14140400,51.0
CÓRDOBA,SAN JUSTO,TRÁNSITO,WIRELESS,14140400,106.0
CÓRDOBA,SAN JUSTO,VILLA CONCEPCIÓN DEL TÍO,CABLEMODEM,14140420,384.0
CÓRDOBA,SAN JUSTO,VILLA CONCEPCIÓN DEL TÍO,WIRELESS,14140420,132.0
CÓRDOBA,SAN JUSTO,VILLA DEL TRÁNSITO,WIRELESS,14140430,65.0
CÓRDOBA,SAN JUSTO,VILLA SAN ESTEBAN,WIRELESS,14140440,31.0
CÓRDOBA,SANTA MARÍA,ALTA GRACIA,ADSL,14147010,1447.0
CÓRDOBA,SANTA MARÍA,ALTA GRACIA,CABLEMODEM,14147010,1350.0
CÓRDOBA,SANTA MARÍA,ALTA GRACIA,FIBRA OPTICA,14147010,14145.0
CÓRDOBA,SANTA MARÍA,ALTA GRACIA,Otros,14147010,2.0
CÓRDOBA,SANTA MARÍA,ALTA GRACIA,WIRELESS,14147010,327.0
CÓRDOBA,SANTA MARÍA,ANISACATE,ADSL,14147020,69.0
CÓRDOBA,SANTA MARÍA,ANISACATE,WIRELESS,14147020,106.0
CÓRDOBA,SANTA MARÍA,CAMPOS DEL VIRREY,FIBRA OPTICA,14147055,35.0
CÓRDOBA,SANTA MARÍA,DESPEÑADEROS,ADSL,14147080,923.0
CÓRDOBA,SANTA MARÍA,DESPEÑADEROS,FIBRA OPTICA,14147080,1065.0
CÓRDOBA,SANTA MARÍA,DESPEÑADEROS,WIRELESS,14147080,124.0
CÓRDOBA,SANTA MARÍA,JOSÉ DE LA QUINTANA,WIRELESS,14147115,11.0
CÓRDOBA,SANTA MARÍA,LA CUMBRECITA,WIRELESS,14147280,5.0
CÓRDOBA,SANTA MARÍA,LA DONOSA,WIRELESS,14147280,74.0
CÓRDOBA,SANTA MARÍA,LA PAISANITA,ADSL,14147150,31.0
CÓRDOBA,SANTA MARÍA,MALAGUEÑO,ADSL,14147210,31.0
CÓRDOBA,SANTA MARÍA,MALAGUEÑO,FIBRA OPTICA,14147210,14.0
CÓRDOBA,SANTA MARÍA,MALAGUEÑO,WIRELESS,14147210,383.0
CÓRDOBA,SANTA MARÍA,OTROS,WIRELESS,Sin Datos,602.0
CÓRDOBA,SANTA MARÍA,POTRERO DE GARAY,FIBRA OPTICA,14147230,5.0
CÓRDOBA,SANTA MARÍA,POTRERO DE GARAY,WIRELESS,14147230,1235.0
CÓRDOBA,SANTA MARÍA,SAN NICOLÁS,ADSL,14147260,4.0
CÓRDOBA,SANTA MARÍA,TOLEDO,ADSL,14147280,517.0
CÓRDOBA,SANTA MARÍA,TOLEDO,FIBRA OPTICA,14147280,162.0
CÓRDOBA,SANTA MARÍA,TOLEDO,WIRELESS,14147280,4.0
CÓRDOBA,SANTA MARÍA,VALLE DE ANISACATE,WIRELESS,14147300,62.0
CÓRDOBA,SANTA MARÍA,VILLA CIUDAD DE AMÉRICA (LOTEO DIEGO DE ROJAS),WIRELESS,14147310,491.0
CÓRDOBA,SANTA MARÍA,VILLA DEL PRADO,WIRELESS,14147320,49.0
CÓRDOBA,SANTA MARÍA,VILLA LA BOLSA,WIRELESS,14147330,53.0
CÓRDOBA,SANTA MARÍA,VILLA LOS AROMOS,ADSL,14147340,92.0
CÓRDOBA,SANTA MARÍA,VILLA LOS AROMOS,WIRELESS,14147340,61.0
CÓRDOBA,SANTA MARÍA,VILLA PARQUE SANTA ANA,ADSL,14147350,203.0
CÓRDOBA,SANTA MARÍA,VILLA SAN ISIDRO - JOSÉ DE LA QUINTANA,WIRELESS,14147360,51.0
CÓRDOBA,SOBREMONTE,CAMINIAGA,FIBRA OPTICA,14154010,2.0
CÓRDOBA,SOBREMONTE,SAN FRANCISCO DEL CHAÑAR,FIBRA OPTICA,14154050,1.0
CÓRDOBA,SOBREMONTE,SAN FRANCISCO DEL CHAÑAR,Otros,14154050,1.0
CÓRDOBA,SOBREMONTE,SAN FRANCISCO DEL CHAÑAR,SATELITAL,14154050,1.0
CÓRDOBA,TERCERO ARRIBA,ALMAFUERTE,ADSL,14161010,524.0
CÓRDOBA,TERCERO ARRIBA,ALMAFUERTE,CABLEMODEM,14161010,2528.0
CÓRDOBA,TERCERO ARRIBA,ALMAFUERTE,FIBRA OPTICA,14161010,291.0
CÓRDOBA,TERCERO ARRIBA,ALMAFUERTE,WIRELESS,14161010,399.0
CÓRDOBA,TERCERO ARRIBA,COLONIA ALMADA,WIRELESS,14161020,1.0
CÓRDOBA,TERCERO ARRIBA,CORRALITO,FIBRA OPTICA,14161030,147.0
CÓRDOBA,TERCERO ARRIBA,CORRALITO,Otros,14161030,265.0
CÓRDOBA,TERCERO ARRIBA,CORRALITO,SATELITAL,14161030,1.0
CÓRDOBA,TERCERO ARRIBA,CORRALITO,WIRELESS,14161030,39.0
CÓRDOBA,TERCERO ARRIBA,DALMACIO VÉLEZ,FIBRA OPTICA,14161040,460.0
CÓRDOBA,TERCERO ARRIBA,GENERAL FOTHERINGHAM,ADSL,14161050,24.0
CÓRDOBA,TERCERO ARRIBA,GENERAL FOTHERINGHAM,WIRELESS,14161050,40.0
CÓRDOBA,TERCERO ARRIBA,HERNANDO,ADSL,14161060,248.0
CÓRDOBA,TERCERO ARRIBA,HERNANDO,CABLEMODEM,14161060,3031.0
CÓRDOBA,TERCERO ARRIBA,HERNANDO,FIBRA OPTICA,14161060,3.0
CÓRDOBA,TERCERO ARRIBA,JAMES CRAIK,ADSL,14161070,103.0
CÓRDOBA,TERCERO ARRIBA,JAMES CRAIK,CABLEMODEM,14161070,689.0
CÓRDOBA,TERCERO ARRIBA,JAMES CRAIK,FIBRA OPTICA,14161070,3.0
CÓRDOBA,TERCERO ARRIBA,JAMES CRAIK,WIRELESS,14161070,637.0
CÓRDOBA,TERCERO ARRIBA,LAS ISLETILLAS,WIRELESS,14161080,8.0
CÓRDOBA,TERCERO ARRIBA,LAS PERDICES,ADSL,14161090,760.0
CÓRDOBA,TERCERO ARRIBA,LAS PERDICES,FIBRA OPTICA,14161090,140.0
CÓRDOBA,TERCERO ARRIBA,LAS PERDICES,SATELITAL,14161090,1.0
CÓRDOBA,TERCERO ARRIBA,LAS PERDICES,WIRELESS,14161090,43.0
CÓRDOBA,TERCERO ARRIBA,OLIVA,ADSL,14161110,1113.0
CÓRDOBA,TERCERO ARRIBA,OLIVA,FIBRA OPTICA,14161110,2305.0
CÓRDOBA,TERCERO ARRIBA,OLIVA,WIRELESS,14161110,194.0
CÓRDOBA,TERCERO ARRIBA,PAMPAYASTA NORTE,WIRELESS,14161120,1.0
CÓRDOBA,TERCERO ARRIBA,PAMPAYASTA SUR,FIBRA OPTICA,14161130,3.0
CÓRDOBA,TERCERO ARRIBA,PAMPAYASTA SUR,SATELITAL,14161130,1.0
CÓRDOBA,TERCERO ARRIBA,PUNTA DEL AGUA,WIRELESS,14161140,1.0
CÓRDOBA,TERCERO ARRIBA,RÍO TERCERO,ADSL,14161150,67.0
CÓRDOBA,TERCERO ARRIBA,RÍO TERCERO,CABLEMODEM,14161150,9085.0
CÓRDOBA,TERCERO ARRIBA,RÍO TERCERO,FIBRA OPTICA,14161150,11014.0
CÓRDOBA,TERCERO ARRIBA,RÍO TERCERO,SATELITAL,14161150,1.0
CÓRDOBA,TERCERO ARRIBA,RÍO TERCERO,WIRELESS,14161150,1120.0
CÓRDOBA,TERCERO ARRIBA,TANCACHA,ADSL,14161160,1305.0
CÓRDOBA,TERCERO ARRIBA,TANCACHA,SATELITAL,14161160,1.0
CÓRDOBA,TERCERO ARRIBA,TANCACHA,WIRELESS,14161160,189.0
CÓRDOBA,TERCERO ARRIBA,VILLA ASCASUBI,WIRELESS,14161170,458.0
CÓRDOBA,TOTORAL,LAS PEÑAS,ADSL,14168060,19.0
CÓRDOBA,TOTORAL,LAS PEÑAS,WIRELESS,14168060,231.0
CÓRDOBA,TOTORAL,SARMIENTO,ADSL,14168090,50.0
CÓRDOBA,TOTORAL,SARMIENTO,Otros,14168090,1.0
CÓRDOBA,TOTORAL,SINSACATE,ADSL,14168110,8.0
CÓRDOBA,TOTORAL,SINSACATE,FIBRA OPTICA,14168110,977.0
CÓRDOBA,TOTORAL,SINSACATE,WIRELESS,14168110,985.0
CÓRDOBA,TOTORAL,VILLA DEL TOTORAL,ADSL,14168120,306.0
